cid,request.time,timezone,phoneos,configmodule,startTs,startUTCtime,traceid
0MDYsCNQVw83W_Qj5d_Y6ROHK84rfcZU,2021-03-29T19:48:12.865Z,America/Chicago,iOS 14.4.1,WiFi_Outlet_ESW10-USA,1607043636,2020/12/4 1:00,1617047292578
0M-qrKaWfhTWKJoUq5-aVVlFWjrP1TNr,2021-03-29T21:13:48.320Z,America/New_York,iOS 14.4.2,WiFi_Outlet_ESW10-USA,1610838964,2021/1/16 23:16,1617052428041
vsaq3bde36e111ebb0dd00163e0cf75c,2021-03-29T21:19:14.995Z,Europe/Berlin,iOS 14.4.1,WiFiBTOnboardingNotify_AirHumidifier_Classic300S_EU,1614808852,2021/3/3 22:00,1617052754629
0MKZnXLyXXGEqr0wVgjZWx9nIwcMKM1K,2021-03-29T21:48:42.401Z,America/Los_Angeles,iOS 14.4,WiFiBTOnboardingNotify_AirHumidifier_Classic200S_US,1610913633,2021/1/17 20:00,1617054522196
0M-OGEbvE4q1ZAmAFV479cSdhl-oGieD,2021-03-29T21:55:33.814Z,America/New_York,iOS 14.4.2,WiFi_Outlet_ESW10-USA,1604891156,2020/11/9 3:05,1617054933382
0MOjPZLpHZChjft7hIZb37_VrSr76hSh,2021-03-29T22:34:55.203Z,America/New_York,iOS 14.4.1,WiFiBTOnboarding_AirPurifier_Core200S_US,1260,1970/1/1 0:21,1617057294802
0MGRzjk93imNsw_gz0-7LU5IsMc-5qbi,2021-03-29T22:35:34.229Z,America/New_York,iOS 14.4.1,WiFiBTOnboardingNotify_AirHumidifier_Classic200S_US,1610028950,2021/1/7 14:15,1617057333978
0M-LyShqSbZ0a_U4hXiQ74COtt_-Cfl7,2021-03-29T22:36:08.855Z,US/Eastern,Android 9,WiFi_Outlet_ESW10-USA,1611180660,2021/1/20 22:11,1617057368451
0MD0R6QwN1jw9HxCXjvI-cFH7bWOVeH-,2021-03-29T22:58:16.120Z,America/Chicago,iOS 14.4.2,WiFi_Outlet_ESW10-USA,1604188858,2020/11/1 0:00,1617058695853
0MG7g7XUGRAdM8AxstjZqhx2_-NWKaNV,2021-03-29T23:06:23.905Z,America/New_York,iOS 14.4.2,WiFiBTOnboarding_AirPurifier_Core200S_US,1614630648,2021/3/1 20:30,1617059183555
0MGcKz8k1_8r_mLGOp4Nt9zd0omEamAR,2021-03-29T23:12:57.715Z,America/New_York,iOS 14.4.1,WiFi_Outlet_ESW10-USA,1609461010,2021/1/1 0:30,1617059577328
0M-NNI4L0C_4lkDUzq4TL3t07PWkeGqQ,2021-03-29T23:22:35.436Z,America/New_York,iOS 14.4.2,WiFi_Outlet_ESW10-USA,1604273428,2020/11/1 23:30,1617060155150
0MKSlCpbBCrF2goDM9d8vXi-HJGYKRbt,2021-03-29T23:23:25.895Z,America/New_York,iOS 14.4.1,WiFiBTOnboardingNotify_AirHumidifier_Classic200S_US,1614508209,2021/2/28 10:30,1617060205427
0MJRkvIJQ6tGt7i8GYcaoWdXtRffU8ph,2021-03-29T23:54:22.575Z,Europe/London,iOS 14.4.1,WiFiBTOnboarding_AirPurifier_Core200S_EU,1615161647,2021/3/8 0:00,1617062062260
0M-Nkz4m3OOqUtQfYR5rw64T_vJwmxqq,2021-03-30T00:33:04.456Z,America/New_York,iOS 14.4.2,WiFi_Outlet_ESW10-USA,1609159320,2020/12/28 12:42,1617064384186
0MLAZ6N_I1OvCcirQ5AKmlonXriL3TRy,2021-03-30T00:38:27.674Z,America/New_York,iOS 14.4.1,WiFiBTOnboardingNotify_AirHumidifier_Classic200S_US,1613957430,2021/2/22 1:30,1617064707387
0MLHwrWVhee9UFGhPmtjWpwyOll5VYgN,2021-03-30T00:58:33.305Z,America/Chicago,iOS 14.4.2,WiFiBTOnboardingNotify_AirHumidifier_Classic200S_US,1610852412,2021/1/17 3:00,1617065912852
0MEvPRzjkieTqP5QiXK-xQUKi4JqqCEk,2021-03-30T01:15:14.454Z,America/Chicago,Android 11,WiFiBTOnboarding_AirPurifier_Core200S_US,1608514211,2020/12/21 1:30,1617066914236
0MIS_UI-BMa1CcDe3OCHfzjTr5sC26h-,2021-03-30T01:27:34.448Z,Asia/Tokyo,iOS 14.4.2,WiFiBTOnboardingNotify_AirHumidifier_Classic200S_US,1612454441,2021/2/4 16:00,1617067653571
0MKZdrEeqaoLsy0ME-FP7onpvMzJAkqu,2021-03-30T01:55:11.453Z,America/Los_Angeles,iOS 14.4.1,WiFiBTOnboardingNotify_AirHumidifier_Classic200S_US,1613664021,2021/2/18 16:00,1617069311109
0MJuVH5DJNqF_JiZzM8pcQcdQZGb60Uk,2021-03-30T02:05:41.926Z,America/Denver,iOS 14.4.1,WiFiBTOnboardingNotify_AirHumidifier_Classic300S_US,1610072152,2021/1/8 2:15,1617069941736
0MKgvRKztMbbqdq5LLhKhUrOIQitls4K,2021-03-30T02:10:33.777Z,US/Central,iOS 13.5.1,WiFi_Outlet_ESW10-USA,1609723531,2021/1/4 1:25,1617070233413
0MKZ2A1SV68eiXyqTwbm2ojv73Vt4_2t,2021-03-30T02:14:12.338Z,America/New_York,iOS 14.4.1,WiFiBTOnboardingNotify_AirHumidifier_Classic200S_US,1610184626,2021/1/9 9:30,1617070452115
0MFSo6IiHb4ZQicG-J3g7LVIjxR8CP55,2021-03-30T02:18:09.309Z,America/New_York,iOS 14.4.1,WiFiBTOnboarding_AirPurifier_Core200S_US,1609900239,2021/1/6 2:30,1617070689073
0MLmEb8GBZ1KMG41dDAx4PuMXHDuLkrc,2021-03-30T02:20:50.186Z,America/Chicago,iOS 14.4.2,WiFiBTOnboardingNotify_AirHumidifier_Classic300S_US,1615113032,2021/3/7 10:30,1617070849807
0MG9_Wz9kF4zjxBYcSRmA4TEHUoJdvGI,2021-03-30T02:23:02.995Z,America/New_York,iOS 14.4.2,WiFiBTOnboarding_AirPurifier_Core200S_US,1607568317,2020/12/10 2:45,1617070982817
0MGQlJPS5U-estih2pxBhWFX29NP0byD,2021-03-30T02:31:29.111Z,America/New_York,iOS 14.4.1,WiFiBTOnboardingNotify_AirHumidifier_Classic200S_US,1610596855,2021/1/14 4:00,1617071488787
0MKYwdSNsLBxYtoWvp4meyvHodRwU5Gl,2021-03-30T02:38:22.385Z,America/New_York,iOS 14.4.2,WiFiBTOnboardingNotify_AirHumidifier_Classic200S_US,1612413008,2021/2/4 4:30,1617071902202
0MLHjfJ-da_fXxrdWwb926-iU-MZoxEn,2021-03-30T02:51:37.837Z,America/Chicago,iOS 14.4.1,WiFiBTOnboardingNotify_AirHumidifier_Classic200S_US,1611631824,2021/1/26 3:30,1617072697341
0MD0_58DGqA6ybNCjg7JPP_8fam2jDFk,2021-03-30T02:54:57.462Z,America/Phoenix,iOS 14.4.1,WiFi_Outlet_ESW10-USA,1606618825,2020/11/29 3:00,1617072897160
0MKAFgYlCEBEBGOfn8lSmPZQF-RzynVJ,2021-03-30T02:55:17.670Z,America/New_York,iOS 14.4.2,WiFiBTOnboardingNotify_AirHumidifier_Classic300S_US,1610420452,2021/1/12 3:00,1617072917338
0MD5SVyqvzZdHtVhdMPA-jpTRbbW6B80,2021-03-30T02:56:33.912Z,America/New_York,iOS 14.4.1,WiFi_Outlet_ESW10-USA,1606791604,2020/12/1 3:00,1617072993628
0MCvMYS9h6F3ahuOluxz9eCa8OoKCqi0,2021-03-30T02:57:36.800Z,America/New_York,iOS 14.4.1,WiFi_Outlet_ESW10-USA,1605225635,2020/11/13 0:00,1617073056501
0MKOY8ZuZ1Ibq2w8B29HZ5Aja8mifQQs,2021-03-30T03:06:58.925Z,America/New_York,iOS 14.4.2,WiFiBTOnboardingNotify_AirHumidifier_Classic200S_US,540,1970/1/1 0:09,1617073618773
0MG9KLTN5tIF43W40Lu1dld1BIWQlJ9b,2021-03-30T03:09:41.135Z,America/New_York,iOS 14.4.2,WiFiBTOnboarding_AirPurifier_Core200S_US,1613790049,2021/2/20 3:00,1617073780930
0M-NBNR9iLXRsLancAwRcbj0s2A8MCWA,2021-03-30T03:31:30.898Z,America/New_York,iOS 14.4.1,WiFi_Outlet_ESW10-USA,1606093257,2020/11/23 1:00,1617075090632
0MJ_ksgugN_ak_t7Ae691u8m4lmvo-8G,2021-03-30T03:47:36.064Z,America/New_York,iOS 14.4.1,WiFi_Outlet_ESW10-USA,1607985024,2020/12/14 22:30,1617076055781
0MKNeb5fwo74YNYSP6_FPnX38UFPcHTg,2021-03-30T03:51:57.551Z,America/New_York,iOS 14.4.1,WiFiBTOnboardingNotify_AirHumidifier_Classic300S_US,1613221214,2021/2/13 13:00,1617076317201
0MKAD95JvxFVafuSw_KBF-a5ewZEiFTH,2021-03-30T03:53:29.404Z,America/New_York,iOS 14.4.2,WiFiBTOnboardingNotify_AirHumidifier_Classic300S_US,1610974846,2021/1/18 13:00,1617076409249
0MF9j8bd3PlYD5zevSsoS7EZDFBufFrT,2021-03-30T03:58:11.179Z,America/New_York,iOS 14.4.2,WiFiBTOnboarding_AirPurifier_Core200S_US,1611370803,2021/1/23 3:00,1617076691019
0MOVt3h_OREZCh4lnGNK5BEsO7yzM2Gf,2021-03-30T04:23:53.926Z,America/Phoenix,iOS 12.5.2,WiFiBTOnboardingNotify_AirHumidifier_Classic300S_US,1614744044,2021/3/3 4:00,1617078233698
0MGCYORQ0POcFnBcc5av-xzqCxf1zFaK,2021-03-30T04:24:38.872Z,America/Los_Angeles,iOS 14.4.1,WiFiBTOnboarding_AirPurifier_Core200S_US,1612328410,2021/2/3 5:00,1617078278608
0MD0cxJudcBOnT2jd-QLkVeKWciojFrC,2021-03-30T04:35:49.752Z,America/Chicago,iOS 14.4.1,WiFi_Outlet_ESW10-USA,1607815850,2020/12/12 23:30,1617078949438
0MG9joMpBExAwRRPlntAiRW9ogLf3L6k,2021-03-30T04:44:35.088Z,America/Los_Angeles,iOS 14.4.2,WiFiBTOnboarding_AirPurifier_Core200S_US,1615271457,2021/3/9 6:30,1617079474882
0MF-ETDHQEq7mC4PJSFE1CgwRY8QWeSp,2021-03-30T04:54:27.954Z,America/Los_Angeles,iOS 14.4.1,WiFiBTOnboarding_AirPurifier_Core200S_US,1610946004,2021/1/18 5:00,1617080067716
0MF-iZnuwDiUqfO-PUmrTq0s6-Yyp4FC,2021-03-30T04:59:42.778Z,America/Chicago,iOS 14.4.1,WiFiBTOnboarding_AirPurifier_Core200S_US,1611196227,2021/1/21 2:30,1617080382503
0MLWbxOg8OxexiHhgEKEQO6BKR6h0tAM,2021-03-30T05:01:35.717Z,America/New_York,iOS 14.4,WiFiBTOnboardingNotify_AirHumidifier_Classic300S_US,1614537044,2021/2/28 18:30,1617080495277
0MLSJFli_DDvc4O7sLGJeeZQNmDDm2q9,2021-03-30T05:27:38.476Z,America/Los_Angeles,Android 11,WiFiBTOnboardingNotify_AirHumidifier_Classic300S_US,1609390811,2020/12/31 5:00,1617082057598
0MD5u3M7ptuQqA7F0L1m084XAHihVKan,2021-03-30T05:30:38.599Z,US/Pacific,iOS 14.4.2,WiFi_Outlet_ESW10-USA,1607571033,2020/12/10 3:30,1617082238283
0MKgnKWcGyc8FqtrzftpjE489zNUBg1S,2021-03-30T05:40:16.501Z,America/Los_Angeles,iOS 14.4.1,WiFiBTOnboardingNotify_AirHumidifier_Classic200S_US,1615177847,2021/3/8 4:30,1617082815661
0MKDqmXZPtImQsfjS0XD3Nk2jI6TP3hG,2021-03-30T05:56:30.162Z,America/New_York,Android 11,WiFiBTOnboardingNotify_AirHumidifier_Classic300S_US,1611464436,2021/1/24 5:00,1617083789778
